ԥыҭрак ашьҭахь гранвилл атеократиатә маҵзура ашкол сыҽҭазҩырц сгәазҭеиҵеит. иара иҳәеит: « уара узныҟәаӡом, аха ацәажәара улшоит. ҽнак зны иаарту ажәахә уманы уқәгылоит. хымԥада уқәгылоит! » иажәақәа сгәы дырӷәӷәеит.	позже гранвилл побудил меня записаться в школу теократического служения. он сказал: « ходить ты не можешь, но ты можешь говорить. когда- нибудь ты выступишь с публичной речью. обязательно выступишь! » его слова придали мне уверенности.
асоциалтә каҭақәа шәхы ианашәырхәо?	пользуясь социальными сетями?
ишәгәалашәома шәара?	помните ли вы?
уҽазышәа уҭел акамера ала уҽҭаҩра, анаҩс ишузалҵыз уахәаԥш.	попробуй записать себя на камеру своего телефона и затем посмотри, как ты выглядишь.
избан анцәа иҽизкреи аҽӡаахреи шхадоу ауаҩы иаҳҳәалар закәу?	почему важно говорить изучающему о посвящении и крещении?
избан ҳхәыҷқәа ауадаҩра рызцәырҵаанӡа заа рацәажәара зҳахәҭоу?	почему важно поддерживать со своими детьми открытое общение?
избан армагеддон аан агәымшәара заҳҭаххо?	почему во время армагеддона нам потребуется мужество?
избан иисус иԥсҭалара ҳара ҳзы акыр заҵанакуа?	почему воскресение иисуса имеет для нас такое большое значение?
избан аиҳараҩык рган аанкылара зыхшыҩдароу:	почему глупо следовать за большинством:
избан аизараҿгьы аҩызцәа ҟәыӷарала изалхлатәу?	почему даже в собрании нужно внимательно подходить к выбору близких друзей?
избан иегова аԥсҭазаара зишаз?	почему иегова создал жизнь?
« избан иисус дзыԥсыз? »	« почему иисус умер? »
избан иисус дгәаҟны дыԥсыр закәыз?	почему иисусу нужно было пройти через мучительные испытания и смерть?
избан дара изрышьҭашәарыцоз?	почему их преследовали?
избан амангуст ашҳам змоу амаҭқәа изырцәымшәо?	почему мангуст не боится ядовитых змей?
бзиа изаҳбозеи есышықәсатәи ҳрегионалтә конгрессқәа? ажәытә израиль аҿы иҟаз есышықәсатәи аныҳәақәа реиԥш, арҭ аконгрессқәа шәҩыла, ма зықьҩыла ҳхаҵара ҳацеиҩызшои ҳареи иегова имҵахырхәара алшара ҳарҭоит. ҳара еснагь адоуҳатә фатә рацәаны иаҳзыԥшуп. иара убас ҳара иаҳгәаԥхоит урҭ аконгрессқәа рҿы ҳҩызцәеи ҳҭынхацәеи рбара. убри аҟынтә иаҳҭахӡам мышкгьы бжьаҳажьыр.	почему мы так любим наши ежегодные региональные конгрессы? подобно ежегодным праздникам в древнем израиле, такие конгрессы позволяют нам поклоняться иегове вместе с сотнями, а иногда даже тысячами соверующих. нас всегда ждет обильное угощение на щедро накрытом духовном столе. еще нам очень нравится встречаться на конгрессах с нашими друзьями и родственниками. поэтому мы не хотим пропустить ни одного дня этого духовного праздника.
избан 2021- тәи ашықәс иақәнагаҵәҟьоу ажәеинраала азалхуп ҳәа ҳҳәар зҳалшо?	почему нам важно помнить слова из текста на 2021 год?
избан аҭаацәа шьоукы рхәыҷқәа ацәеижьтә еизааигәахара иазкны рацәажәара изацәыԥхашьо?	почему некоторые родители стесняются разговаривать со своими детьми о сексе?
избан аԥсыцәгьареи амцмҵахырхәареи аҽацәыхьчара заҭаху?	почему нужно избегать жадности и идолопоклонства?
избан иисус даныԥсуаз аԥсалом 22:1 иану давид иажәақәа зиҳәаз?	почему перед смертью иисус процитировал слова давида из псалма 22:1?
избан иегова ишаҳаҭцәа амширақәа зазгәарымҭо?	почему свидетели иеговы не празднуют дни рождения?
ирзаазгозеи ақьырсианцәа агәырӷьара?	почему христианин может оставаться радостным?
изхадоузеи уи?	почему это важно?
амаҟа. анцәа иажәа иану аҵабырг	пояс. истины из слова бога
« ииашоу жәабжьума уи? » ажәабжь ҿыцқәеи аацҳарақәеи рыгәрагара уахымыццаклан.	« правдоподобна ли эта новость? » не спеши верить сенсационным сообщениям и рассказам.
иҟауҵо агхақәа ииашаны урызнеила.	правильно относись к своим промахам.
иҟауҵо агхақәа ииашаны урызнеила. угхақәа аус рыдулала, аха анаӡара уазымԥшын.	правильно относись к своим промахам. работай над собой, но не ожидай от себя совершенства.
ҳалахь ианума ҳанԥсуа аамҭа?	предопределено ли время нашей смерти?
адҵа анагӡаразы иаҭаху зегь рыҭ.	предоставь все необходимое для выполнения задания.
адунеи ҿыц аҿы уҟоушәа ухаҿы иаагала!	представляй себя в новом мире!
иаага аҿырԥштәқәа, иегова изыӡырҩра ҳшахьчо узырбо.	приведи примеры того, как нас защищает послушание иегове.
ауаа еилымхӡакәа зегьы ажәабжь рзеиҭаҳәара?	проповедовать людям всякого рода?
« аџьныш шәиҿагыл »	« противостаньте дьяволу »
« уқәлацәа рықәыӷәӷәара уаҿагыл! »	« противостой давлению сверстников! »
иҟоу алшарақәа ухы иархәала.	проявляй инициативу.
ачҳара ааҳарԥшуазар?	проявлять терпение?
иегова дшәыргәырӷьала!	радуйте сердце иеговы!
« уаанӡа еиӷацәаз еиҩызцәахеит »	рамка, пункт 4. « бывшие враги становятся друзьями »
« в то время как близится буря, держите взор на иисусе! будущие благословения царства »	« в то время как близится буря, держите взор на иисусе! будущие благословения царства »
« ирымоума иԥсхьоу агәыӷра? »	« есть ли надежда для умерших? »
« избан анцәа агәаҟрақәа заанимкыло? »	« почему бог допускает страдания? »
« аџьныш шәиҿагыл »	« противостаньте дьяволу »
« свидетельство тысячам. проповедь в общественных местах в сан- франциско »	« свидетельство тысячам. проповедь в общественных местах в сан- франциско »
« утоляем духовную жажду беженцев »	« утоляем духовную жажду беженцев »
« я был разочарован в религии »	« я был разочарован в религии »
еилҳаргап ихадоу хә- лабжьарак.	рассмотрим пять важных советов.
аҭаацәа, шәхәыҷқәа адыррақәа рышәҭала!	родители, обучайте своих детей!
шықәса инаркны мрагыларатәи тимор 20 шықәса ахьыԥшымразы аибашьра цон.	с 1975 года в восточном тиморе 20 лет шла война за независимость.
аелектронтә хархәагақәа иахьахәлаанӡа иаҳкызароума? мамзаргьы ҳахшыҩ ззаҳашьҭыша даҽакгьы ыҟоу?	с головой уйти в гаджеты? или же стоит расширить свои горизонты?
иарбан гәаанагароу аелектронтә хәмаррақәа ирызкны уара узықәшаҳаҭхар улшо?	с каким из следующих высказываний об электронных играх ты можешь согласиться?
ишԥаишьҭашәарыцоз аиашьа дмитри михаилов?	с каким преследованием столкнулся брат дмитрий михайлов?
иарбан уадаҩрақәоу авраам дзықәшәоз?	с какими трудностями столкнулся авраам?
анкьа иҟаз агәхьаамгара?	с тоской по прошлому?
изықәшәази иегова ишаҳаҭцәа ахолокост аан?	с чем пришлось столкнуться свидетелям иеговы во время холокоста?
мыцхәы ҳхы ахара адымҵара?	с чрезмерным чувством вины?
аҩсҭаа иҭахӡам анцәа ҳзықәиргәыӷыз адунеи ҿыц ахь ҳнеирц. аха иегова ипринципқәа аҩсҭаа ишьацҳәақәа рҟынтә ҳрыхьчоит.	сатана хочет помешать нам войти в обещанный богом новый мир. но принципы иеговы могут уберечь нас от ловушек сатаны.
« инаӡеит! »	« свершилось! »
иегова ишаҳаҭцәа реиԥш ҳара христос ишьақәиргылаз, насгьы апостолцәа иныҟәыргоз ақьырсианра инақәыршәаны анхара ҳҽазаҳшәоит. ари астатиаҿы ихадоу ҳхаҵарақәа еиқәыԥхьаӡоуп.	свидетели иеговы стараются придерживаться христианства в той форме, в какой его основал иисус христос и какую исповедовали апостолы. в этой статье кратко перечислены наши основные верования.
веселеили аголиави иԥшьоу адоуҳа рыцхрааит иԥшьоу ақьала аргылара иадҳәалаз иегова идҵақәа рынагӡара. иегова ишаҳаҭцәа иахьагьы иегова иԥшьоу идоуҳа амч ду иақәгәыӷлар рылшоит. ишԥаҳаиҭо уи амч?	святой дух помог веселеилу и аголиаву воплотить в жизнь указания иеговы в отношении строительства священного шатра. служители иеговы и сегодня могут рассчитывать на помощь его мощного святого духа. как получить эту силу?
аԥшьаҩцәа рҭакԥхықәра аарон ихылҵшьҭра иатәыз ахацәа ирыдырҵон. леви иеимшьҭра иатәыз егьырҭ ахацәа урҭ ирыцхраауан. убас еиԥш иахьагьы ақьырсиантә еизарақәа рҿы ахацәа шьоукы ихадоу адҵақәа рыдуп, егьырҭ ахацәа дара ирыцхраауеит.	священнические обязанности поручались мужчинам из рода аарона. остальные мужчины из племени левия были их помощниками. так же и сегодня в христианском собрании некоторым мужчинам поручены важные ответственные задания, а другие мужчины им помогают.
уажәы аусуратә тетрад « ҳқьырсиантә ԥсҭазаареи ҳмаҵзуреи ».	сейчас рабочая тетрадь « наша христианская жизнь и служение ».
« уажәшьҭа ажәабжьҳәара бзиа избоит! »	« сейчас я не мыслю себя без служения! »
аҩныҟатәи адҵақәа ҭакԥхықәрала урызнеила.	серьезно относись к домашним заданиям.
шаҟа хьӡы имоузеи анцәа?	сколько имен у бога?
ҭелла ажәабжьҳәара ауаҩы ихаҭара зыхьчо азакәан еиланамгозароуп.	служение по телефону не должно нарушать законы о защите персональных данных.
« дырзыӡырҩуама анцәа аҳәарақәа зегьы? »	« слушает ли бог все молитвы? »
есыҽны абиблиа даԥхьалароуп, убас ала иегова иара диацәажәалоит	слушать иегову, ежедневно читая библию
аҭакԥхықәра змоу аишьцәа ханырзыӡырҩуа, уи ала ҳара иегова ҳшизыӡыруа ааҳарԥшуеит.	слушаясь назначенных братьев, мы тем самым слушаемся иегову.
шәахәаԥш: мецгер б. м., эрман б. д. текстология нового завета. рукописная традиция, возникновение искажений и реконструкция оригинала. 2- е изд., переработанное и дополненное. м., 2013. с. 290, 291.	смотрите: мецгер б. м., эрман б. д. текстология нового завета. рукописная традиция, возникновение искажений и реконструкция оригинала. 2- е изд., переработанное и дополненное. м., 2013. с. 290, 291.
шәахәаԥш арамка « иоанн исаламшәҟәқәа зиҩыз ».	смотрите рамку « почему иоанн написал свои письма ».
шәахәаԥш ари аҭыжьымҭаҿы иаагоу астатиа « иаҳдырҵозеи иисус аҵыхәтәантәи иажәақәа? » аҟны 9- тәи 10- тәи абзацқәа.	смотрите также абзацы 9 и 10 в статье « чему нас учат последние слова иисуса? » в этом выпуске.
амаҵзураҿы иҳамоу аҟазара еиӷьаҳтәуеит. адомофон ала ажәабжь шҳәалатәу	совершенствуем навыки служения. как проповедовать по домофону
амаҵзураҿы иҳамоу аҟазара еиӷьаҳтәуеит. ҭелла ажәабжь ҳҳәоит	совершенствуем навыки служения. проповедуем по телефону
ҳагәрахаҵара ҳарӷәӷәозар?	сохранять крепкую веру?
ухы уазҵаа: « иарбан ҭагылазаашьақәоу агәымшәара ахьысҭаххо, зегьы среиԥшымхарц азы? »	спроси себя: « в каких ситуациях мне потребуется мужество, чтобы не быть как все? »
« сиҿыԥшлар шԥасылшо иегова агәыҭбаареи агәрыцҳашьареи раарԥшраҿы? »	« как я могу подражать иегове в милосердии и сострадании? »
« иарбан дҵақәоу егьырҭ рнапы ианысҵар сылшо? »	« какие обязанности я мог бы передать другим? »
« иарбан медицинатә хәышәтәышьақәоу ҳҽызцәыҳахьчалар ҳахәҭоу, иегова игәы иаҳмырхьырц азы? »	« каких видов медицинского лечения нужно избегать, чтобы не огорчить иегову? »
аизара аиҳабацәа, ҳаҭыр еиқәышәҵала	старейшины, проявляйте взаимное уважение
аԥгаԥсатә аҭара,	страховые выплаты,
аҭынчра аарԥшла, еиҳараӡак уҭаацәараҿы.	стремись к миру, особенно в семье.
гәнаҳароума аҭаҭын ахара?	считается ли курение грехом?
аԥышәа змоу аишьцәа еиҳа иқәыԥшу аишьцәа рԥышәа анрыцеиҩыршо, насгьы рыдҵақәа рҟынтә хәҭак урҭ рнапы иананырҵо, дара ахӡырымгареи абзиабареи аадырԥшуеит, иара убас ԥхьаҟа ихәыцуеит. ишԥаҟаҵатәу уи?	тем, что опытные братья обучают более молодых братьев и передают им часть своих обязанностей, они проявляют скромность, любовь и дальновидность. как обучать других?
« уажәшьҭа уара иубоит, сара афараон изызуа »	« теперь ты увидишь, что я сделаю с фараоном »
« уара џьанаҭ усыцҟалоит »	« ты будешь со мной в раю »
ҳара зеиԥшыҟам адоуҳатә ҭаацәара ҳахәҭакуп.	у нас есть прекрасная духовная семья.
ҳгәыӷра хымԥада инаӡоит!	у нас твердая надежда!
« акалҭбааԥсра шәҽацәышәыхьчала »	« убегайте от блуда »
еилышәкаа арҭ азҵаарақәа рҭак:	узнайте ответы на эти вопросы:
ашьақәырӷәӷәара. иисус иапостолцәа, насгьы егьырҭ раԥхьатәи иҵаҩцәа иԥшьоу адоуҳа хаҭароуп ҳәа агәра ргон.	утверждение. апостолы иисуса и другие первые ученики верили, что святой дух является личностью.
ашьақәырӷәӷәара. ақьырсианцәа чгалароуп христос иԥсра амш ргәаладыршәаларц азы.	утверждение. христиане должны поститься в память о смерти христа.
ашьақәырӷәӷәара. ақьырсианцәа чгалароуп, избанзар иисус аӡы иҽанӡааих ашьҭахь 40 мшы ацәҳәыраҿы дычгон.	утверждение. христиане должны поститься, потому что иисус постился 40 дней в пустыне после своего крещения.
аџьшьара аарԥшла.	учись быть благодарным.
« иҽеим аиҿцәажәара мап ацәкышьа шәҵала »	« учитесь отвергать плохое общение »
иегова иҳаиҭо арҵара ахәарҭа алхра?	учиться библейским истинам и обучать им других?
иарбан мчроу аизара аиҳабацәа ирымоу?	хорошо ли вы понимаете принцип главенства в собрании?
иуҭахума уара аҳра ажәабжьҳәаҩцәа рышкол аҿы аҵара ахысра?	хотел бы ты пройти обучение в школе благовестников царства?
« угәы- уԥсы ирҭаҵәахны иумаз абри иуаҭәашьоу »	« храни доверенное тебе »
анцәа иаҳра адгьыл џьанаҭны иҟанаҵоит!	царство бога сделает землю раем!
излеиԥшымзеи аҭаацәара ахадацәеи аизара аиҳабацәеи ирымоу амчра?	чем власть старейшины отличается от власти главы семьи?
иҟарҵозеи амиссионерцәа?	чем занимаются миссионеры?
изхыҽхәозеи абжьааԥны ауаа?	чем обычно хвастаются люди?
излашәарҭоузеи агәынамӡара?	чем опасно недовольство?
дызхыҽхәози ахра иҩыза иҿаԥхьа?	чем хвастался коля перед своим другом?
иаҳнарҵозеи иоанн иҿырԥшы?	чему вас научил пример апостола иоанна?
иаҳдырҵозеи аҳ давиди апостол павели рҿырԥштәқәа?	чему вас научил пример царя давида и апостола павла?
ишәдырҵозеи шәара абарҭ ажәеинраалақәа?	чему вас учат эти стихи?
иаҳдырҵозеи егьырҭ аҿырԥштәқәа?	чему нас учат другие примеры?
иаҳдырҵозеи иисус аҵыхәтәантәи иажәақәа?	чему нас учат последние слова иисуса?
« иаҳнарҵозеи абиблиа? »	« чему нас учит библия? »
иаҳнарҵозеи иегова иҿырԥштәы?	чему нас учит пример иеговы?
иаҳнарҵозеи абзиабара иазкны иегова иҿырԥшы, насгьы ионафани давиди рҿырԥшы?	чему о теплоте и нежных чувствах вас учит пример иеговы, а также дружба ионафана и давида?
иунарҵозеи уара ахынраалара зныԥшуаз сергеи иҭак?	чему учит тебя смиренный ответ сергея?
иҿырҵаар рылшозеи ақьырсианцәа аԥсыӡкҩы бзиа?	чему христиане могут научиться у опытных рыбаков?
иаҳдырҵозеи арҭ ажәеинраалақәа, ииашоу амҵахырхәара ацхраарахь ирышьҭуа аҭарақәа рганахь ала?	чему эти стихи учат нас в отношении пожертвований, которые идут на поддержку истинного поклонения?
иднарҵозеи ақьырсиантә ҿар иисус идикылоз аӡбарақәа?	чему юные христиане могут научиться у иисуса?
асаит jw.org аҿы ишәыԥшаар шәылшо	читайте на сайте jw.org
игәы иҭеикзеи анцәа ҳара ҳзы?	что бог приготовил для людей?
иҟарҵазеи ииашамкәа дандырҽхәоз?	что было неправильного в их похвале?
иаҳәозеи абиблиа акремациа иазкны?	что в библии говорится о кремации?
иаҳәозеи абиблиа ахбзиабара иазкны?	что в библии говорится о любви к себе?
еилышәкаазеи шәара?	что вы узнали?
иалшәхуазеи шәара?	что выберете вы?
иаҳәозеи абиблиа ачгара иазкны?	что говорится в библии о посте?
нас ииҳәарц ииҭахызи павел?	что же тогда имел в виду павел?
иаанагозеи иԥшьаны аҟазаара?	что значит быть святым?
иаанагозеи иегова иҽизкреи аҽӡаахреи?	что значит посвятить себя иегове и креститься?
иарбан ҿырԥшу иисус иаҳзынижьыз?	что значит следовать по стопам иисуса?
иаанагозеи аҵабырг мҩала ацара?	что значит ходить в истине?
иаанагозеи аҵабырг мҩала ацара?	что значит ходить в истине?
зҽызыԥсахзеи 2014 шықәса раахыс авидеонҵамҭақәа рхархәараҿы?	что изменилось в использовании видеороликов с 2014 года?
ирыцхраазеи дара?	что им помогло?
исԥырхагоузеи сара абаҩрҵәыра аҟаҵара?	что мешает мне заниматься спортом?
издыруазар сыхәҭоузеи аелектронтә хәмаррақәа ирызкны?	что мне следует знать об электронных играх?
иарбан хҭысқәоу хара имгакәа иҟало?	что нас ждет в ближайшем будущем?
ажәабжь аҳәаразы ишәымоу агәаҳәара аизырҳара?	что побуждает нас проповедовать?
агәымшәара аизырҳара?	что помогает нам обрести смелость?
ирыцхраауази иегова имаҵзуҩцәа аԥышәарақәа раан иара изиашаны аанхара?	что помогало служителям иеговы оставаться верными богу в испытаниях?
изакәызеи аҿыхра?	что такое выкуп?
изакәызеи аԥсыцәгьара?	что такое жадность?
изакәызеи аӡӡаахра?	что такое крещение?
иаҵанакуазеи ахадара апринцип?	за что мы благодарны иегове?
изакәызеи иԥшьоу адоуҳа?	что такое святой дух?
« изакәызеи анцәа иаҳра? »	« что такое царство бога? »
абар иҟауҵар улшо:	что ты можешь сделать:
еилукаазеи уара иегова изкны жәа- ԥҟарак рҟынтә?	что ты узнал об иегове из десяти заповедей?
иҳаҭәеишьазеи иегова?	что ценного доверил нам иегова?
ак рыгрыжьуашәа рбоума иегова ишаҳаҭцәа рхәыҷқәа, амширақәа ахьазгәарымҭо азы?	чувствуют ли себя дети свидетелей иеговы обделенными из- за того, что не празднуют дни рождения?
аԥырак ду. иегова иқәыргәыӷрақәеи иареи рахь иааҳарԥшуа агәрахаҵара	щит. вера в иегову и его обещания
арԥарцәеи аҭыԥҳацәеи, иегова сҩыза бзиа иоуп ҳәа шәызҳәома?	юноши и девушки, можете ли вы назвать иегову своим лучшим другом?
иқәыԥшу аишьцәа, иҟашәҵар шәылшозеи шәара аишьцәеи аиҳәшьцәеи шәыгәра ргаларц азы?	юные братья, как вам завоевать доверие собрания?
иаалырҟьаны иаатуа аеротикатә сахьақәа зну асаитқәа иаразнак иасырклоит.	я буду немедленно покидать неожиданно открывшиеся сайты эротического содержания.
сыҽсызнымкылакәа апорнографиа сахәаԥшыр, доуҳала ишәу сҩыза сиацәажәоит.	я поговорю со зрелым другом, если сорвусь и опять посмотрю порнографию.
« сара. иуҭынхаз соуп »	« я. твое наследство »
ҭахроума ақьырсианцәа рзы ачгара?	является ли пост требованием для христиан?
