Conditional	Аҭагылазаашьа
Shapes	Афигурақәа
Links	Аимадарақәа
Reset	Еиҭашьақәыргылатәуп
Edit Contour	Аконтур ариашара
_Iterations	Аитерациақәа
_Minimum change:	Иминималу аԥсахра:
Chan_ges:	Аԥсахрақәа:
_Deletions:	Аныхрақәа:
OpenOffice.org legacy	OpenOffice.org аҟнеиԥш
_Number of worksheets in new document:	Адокумент ҿыц аҟны абӷьыцқәа рхыԥхьаӡара:
New Spreadsheet	Аелектронттә таблица ҿыц
_Suppress output of empty pages	Иҭацәу адаҟьақәа кьыԥхьтәӡам
_Print only selected sheets	Икьыԥхьтәуп иалху абӷьыц мацарақәа
Formula _syntax:	Аформула асинтаксис:
Formula Options	Аформула апараметрқәа
Excel 2007 and newer:	Excel 2007 -и иаҳа иҿыцуи:
Recalculation on File Load	Еиҭаԥхьаӡалатәуп афаил аҭагалараан
Details…	Хәҭа-хәҭала
Separators	Аиҟәшагақәа
Add:	Иацҵатәуп:
_Copy	Акопиа ахыхтәуп
_Lists	Ахьӡынҵақәа
_Add	Иацҵатәуп
Modif_y	Иԥсахтәуп
Paragraph	Абзац
Tabs	Атабулиациа
Cell Style	Абларҭа астиль
Te_xt	Атеқст
Non_e	Мап
Operations	Аоперациақәа
Values & Formats	Аҵакқәеи аформатқәеи
_Options...	Апараметрқәа...
_None	Мап
_Automatic	Автоматикала
_User-defined	Ахархәаҩ итип 1
OR	МА
Operator	Аоперациа
Field name	Аҭакыра ахьӡ
Condition	Аҭагылазаашьа
New sheet	Абӷьыц ҿыц
Edit Print Ranges	Акьыԥхьра адиапазон аԥсахра
- selection -	- алкаара -
Print Range	Акьыԥхьра адиапазон
Suppress output of empty pages	Иҭацәу адаҟьақәа кьыԥхьтәӡам
Protect Sheet	Ихьчатәуп абӷьыц
_Password:	Ажәамаӡа:
Select protected cells	Иалхлатәуп ихьчоу абларҭақәа
Delete columns	Ианыхтәуп аиҵагылақәа
Delete rows	Ианыхтәуп ацәаҳәақәа
Insert columns	Ибжьаргылатәуп аиҵагылақәа
Insert rows	Ибжьаргылатәуп ацәаҳәа
Select unprotected cells	Иалхлатәуп ихьчам абларҭақәа
Pa_ssword:	Ажәамаӡа:
New password must match the original password	Ажәамаӡақәа еиқәшәозароуп
Row Height	Ацәаҳәа аҳаракыра
Create Scenario	Иаԥҵатәуп асценари
Settings	Архиарақәа
Edit Scenario	Иԥсахтәуп асценари
Properties...	Аҷыдаҟазшьақәа...
Metrics	Аметрикақәа
Update links when opening	Ирҿыцлатәуп азхьарԥшқәа раартраан
Down	Алада
Select Data Source	Адырқәа рхыҵхырҭа алхра
_Database:	Адырқәа рбаза:
Table	Атаблица
Query	Азыҳәара
Data so_urce:	Адырқәа рхыҵхырҭа:
Ranges	Адиапазонқәа
Select Source	Иалхтәуп ахыҵхырҭа
_Current selection	Уажәтәи алкаара
Share Document	Еиқәырхатәуп адокумент
Name	Иҭажәгал аобиеқт ахьӡ
First _page number:	Актәи адаҟьа аномер:
Page Order	Адаҟьақәа реишьҭагылашьа
_Objects/Images	Абиеқтқәа/Асахьақәа
_Drawing objects	Асахьақәа
_Zero values	Инультәу аҵакқәа
_Width in pages:	Адаҟьақәа ҭбаарыла:
_Height in pages:	Адаҟьақәа ҳаракырала:
N_umber of pages:	Адаҟьақәа рхыԥхьаӡара:
Scale	Амасштаб
Hidden Sheets	Иҵәаху абӷьыцқәа
Select the angle for rotation.	Агьежьра акәакь алхра.
Text Orientation	Атеқст аориентациа
Text _orientation:	Атеқст аориентациа:
Wrap text	Ииагатәуп атеқст
Wrap texts automatically.	Ииагатәуп автоматикала жәа-жәала.
Merge cells	Еидҵатәуп абларҭақәа
_Background:	Аҿаԥшыра:
O_ptions...	Aпараметрқәа...
Minim_um	Аминимум
_Maximum	Амаксимум
_Operator	Аоперациа
V_alue	Аҵакы
<=	<=
Settings:	Архиарақәа:
Edit...	Ариашара...
Result:	Алҵшәа:
Language	Абызшәа
Sort Options	Асортра апараметрқәа
Current selection	Уажәтәи алкаара
Separator:	Аиҟәшага:
Maximum Number of Columns	Аиҵагылақәа имаксималу рхыԥхьаӡара
Standard Filter	Истандарту афильтр
Operator 1	Аоперациа 1
Operator 2	Аоперациа 2
Operator 3	Аоперациа 3
Operator 4	Аоперациа 4
Field Name 1	Аҭакыра ахьӡ 1
Field Name 2	Аҭакыра ахьӡ 2
Field Name 3	Аҭакыра ахьӡ 3
Field Name 4	Аҭакыра ахьӡ 4
Contains	Иаҵанакуеит
Condition 1	Аҭагылазаашьа 1
Condition 2	Аҭагылазаашьа 2
Condition 3	Аҭагылазаашьа 3
Condition 4	Аҭагылазаашьа 4
Pages:	Адаҟьақәа:
Cells:	Абларҭақәа:
Sheets:	Абӷьыцқәа:
Formula groups:	Аформулақәа ргәыԥ:
Document: 	Адокумент: 
2nd Group	2-тәи агәыԥ
3rd Group	3-тәи агәыԥ
D_escending	Еиҳау-еиҵоула
Text Import	Атеқст аимпорт
Ch_aracter set:	Акодркра:
_Language:	Абызшәа:
Merge _delimiters	Еидҵалатәуп аиҟәшагақәа
S_pace	Апробел
Othe_r	Даҽакы
Other	Даҽакы
Other Options	Егьырҭ апараметрқәа
Fields	Аҭакырақәа
Import Options	Аимпорт апараметрқәа
Custom:	Даҽакы:
Select the Language to Use for Import	Иалышәх аимпорт азы абызшәа
Zero val_ues	Инультәу аҵакқәа
Zoom	Амасштаб
_Page breaks	Адаҟьақәа реимҟьарақәа
Ob_jects/Images:	Абиеқтқәа/Асахьақәа:
_Drawing objects:	Асахьақәа:
Objects	Аобиеқтқәа
Cell range	Абларҭақәа рдиапазон
List	Ахьӡынҵа
Text length	Атеқст аура
greater than	еиҳауп аасҭа
not equal	иаҟараӡам
valid range	изымуа адиапазон
invalid range	изымуа адиапазон
_Minimum:	Аминимум:
Ma_ximum:	Амаксимум:
Show selection _list	Иаарԥштәуп алкаарақәа рыхьӡынҵа
Validity	Иҵабыргуп аҟынӡа
Criteria	Аҭагылазаашьа
_Import	Аимпорт
Browse to set source file.	Иашәырба ахалагаратә фаил.
Source File	Ахалагаратә фаил
Cha_rts:	Адиаграммақәа:
_Link	Аимадара
Heading	Ахқәа
Heading1	Ахқәа
Cell value is	Абларҭа аҵакы
between	рыбжьара
not between	рыбжьара акәым
unique	иуникалтәқәоу
Top Elements	Раԥхьатәи аелементқәа
Bottom Elements	Аҵыхәтәантәи аелементқәа
an Error code	Агха акод
not an Error code	Агха акод акәӡам
Not Contains	Иаҵанакӡом
not equal to	иаҟарам
Date 	Арыцхә
Text	Атеқсттә
Category	Акатегориа
click to open hyperlink:	Ақәыӷәӷәара иаанартуеит агиперзхьарԥш:
Page Fields:	Адаҟьа аҭакырақәа:
PostgreSQL	PostgreSQL
Bar	Аблок
Cylinder	Ацилиндр
Cone	Аконус
Pyramid	Апирамида
Chart Wizard	Адиаграммақәа разҟаза
Stepped Lines	Амардуантә ҵәаӷәақәа
Chart Type	Адиаграмма атип
Chart Elements	Адиаграммақәа релементқәа
Line	Аҵәаӷәақәа
Borders	Аҿыкәырша
Area	Аҵакыра
Transparency	Аҵәцара
Font Effects	Ашрифт аеффеқтқәа
Scale	Амасштабркра
Positioning	Апозициа
Perspective	Аперспектива
Appearance	Аҿаԥшыра
Illumination	Арлашара
Axis	Агәҵәы
X Axis	Агәҵәы X
Y Axis	Агәҵәы Y
Z Axis	Агәҵәы Z
Secondary X Axis	Иацҵоу агәҵәы X
Secondary Y Axis	Иацҵоу агәҵәы Y
Axes	Агәҵәқәа
Grids	Акаҭақәа
Grid	Акаҭа
X Axis Major Grid	Агәҵәы X ихадоу акаҭа
Y Axis Major Grid	Агәҵәы Y ихадоу акаҭа
Z Axis Major Grid	Агәҵәы Z ихадоу акаҭа 
X Axis Minor Grid	Агәҵәы X иацҵоу акаҭа
Y Axis Minor Grid	Агәҵәы Y иацҵоу акаҭа
Z Axis Minor Grid	Агәҵәы Z иацҵоу акаҭа
Legend	Алегенда
Titles	Ахқәа
Main Title	Ихадоу ахы
X Axis Title	Агәҵәы X аҵаҩра
Y Axis Title	Агәҵәы Y аҵаҩра
Z Axis Title	Агәҵәы Z аҵаҩра
Secondary X Axis Title	2-тәи агәҵәы X аҵаҩра
Secondary Y Axis Title	2-тәи агәҵәы Y аҵаҩра
Label	Анапаҵаҩра
Data Labels	Адырқәа рнапаҵаҩрақәа
Data Point	Адырқәа ркәаԥ
Data Points	Адырқәа ркәаԥқәа
Legend Key	Алегенда аҭыԥдырга
Data Series	Адырқәа реишьҭагылақәа
Trend Line	Атренд аҵәаӷәақәа
Trend Lines	Атренд аҵәаӷәақәа
Trend line %FORMULA with accuracy R² = %RSQUARED	Атренд аҵәаӷәа %FORMULA аиашақәшәара R² = %RSQUARED
Mean Value Line	Абжьаратә ҵакы змоу аҵәаӷәа
Equation	Аиҟаратә
Stock Loss	Еиқәаҵәоу ацәашьқәа
Stock Gain	Ишкәакәоу ацәашьқәа
Chart Area	Адиаграмма аҵакыра
Chart	Адиаграмма
Chart Wall	Адиаграмма аргыларҭа аҵакыра
Chart Floor	Адиаграмма ашьаҭа
Drawing Object	Аобиеқтқәа рҭыхра
Data Series '%SERIESNAME'	Адырқәа реишьҭагыла «%SERIESNAME»
Data Point %POINTNUMBER	Адырқәа ркәаԥ %POINTNUMBER
Values: %POINTVALUES	Аҵакқәа: %POINTVALUES
Data Point %POINTNUMBER, data series %SERIESNUMBER, values: %POINTVALUES	Адырқәа ркәаԥ %POINTNUMBER, адырқәа реишьҭагыла %SERIESNUMBER, аҵакқәа: %POINTVALUES
Data point %POINTNUMBER in data series %SERIESNUMBER selected, values: %POINTVALUES	Иалкаауп адырқәа ркәаԥ %POINTNUMBER, адырқәа реишьҭагыла аҟны %SERIESNUMBER, аҵакқәа: %POINTVALUES
%OBJECTNAME selected	Иалкаауп: %OBJECTNAME
Pie exploded by %PERCENTVALUE percent	Секторла аихшара %PERCENTVALUE процент ала
%OBJECTNAME for Data Series '%SERIESNAME'	%OBJECTNAME адырқәа реишьҭагылақәа «%SERIESNAME» азы
%OBJECTNAME for all Data Series	%OBJECTNAME адырқәа реишьҭагылақәа зегь рзы
Edit chart type	Иԥсахтәуп адиаграмма атип
Edit data ranges	Иԥсахтәуп адырқәа рдиапазон
Edit 3D view	Иԥсахтәуп 3D аԥшра
Edit chart data	Иԥсахтәуп адиаграмма адырқәа
Legend on/off	Иаарԥштәуп/иҵәахтәуп алегенда
Scale Text	Атеқстқәа рмасштаб
Automatic Layout	Автоматикала адыргахҵара
Edit text	Атекст аредакциа азутәуп
Column %COLUMNNUMBER	Аиҵагыла %COLUMNNUMBER
Row %ROWNUMBER	Ацәаҳәа %ROWNUMBER
X-Values	X аҵакы
Y-Values	Y аҵакы
Open Values	Аартра
Close Values	Аркра
Low Values	Аминимум
High Values	Амаксимум
Categories	Акатегориақәа
Series	Асериа
Series%NUMBER	Асериа%NUMBER
Select Range for %VALUETYPE of %SERIESNAME	Иалышәх адиапазон %VALUETYPE в %SERIESNAME азы
Select Range for Categories	Иалышәх адипазон акатегориақәа рзы
Select Range for data labels	Иалышәх адипазон акатегориақәа рзы
Right-to-left	Арӷьарахьтә армарахь
Use superordinate object settings	Ихархәатәуп «изхылҵыз» аобиект архиарақәа
Fill Color	Аҭарҭәара аԥштәы
Border Color	Аҿыкәырша аԥштәы
From Data Table	Адырқәа ртаблица аҟынтәи
Exponential	Аекспоненциалтә
Power	Ахышьҭыхратә
Polynomial	Аполиномиалтә
Moving average	Иқәҵәраауаа ибжьаратәу
Mean	Ирбжьаратәу
Column	Аиҵагылатә
Pie	Агьежьтә
Exploded Pie Chart	Еихшоу агьежьтә
Donut	Иагәылаҵо агьежьтә
XY (Scatter)	XY (аиԥхьыртта)
Points and Lines	Аҵәаӷәақәеи акәаԥқәеи
Points Only	Акәаԥқәа рымацара
Lines Only	Аҵәаӷәақәа рымацара
3D Lines	3D аҵәаӷәақәа
Column and Line	Аиҵагылақәеи аҵәаӷәақәеи
Columns and Lines	Аиҵагылақәеи аҵәаӷәақәеи
Stock Chart 2	Иапониатәи ацәашьқәа
Deep	Аҵауларахь
Filled	Аҭарҭәара
Numbers are required. Check your input.	Иаҭахуп ахыԥхьаӡарақәа. Игәашәҭ иҭагалақәо.
